,title,link,pre_text,firm,id,date
36,근데 블라에서 주장했던거 다 맞았다?,https://www.teamblind.com/kr/post/%EA%B7%BC%EB%8D%B0-%EB%B8%94%EB%9D%BC%EC%97%90%EC%84%9C-%EC%A3%BC%EC%9E%A5%ED%96%88%EB%8D%98%EA%B1%B0-%EB%8B%A4-%EB%A7%9E%EC%95%98%EB%8B%A4-lj304v48,상급지만달린다 말많았을때 갭메우기는 무조건 들어간다고 했는데 욕 얻어먹었었지만 지금 맞아가고있는 모양새고 6월에 꼭지점 매수문의글에 다 지금이 젤 싸다고 고 하라할때 난 지금은 아니라고 관망할때라고 말렸었어 이정돈 다 예상했나 ㅋㅋㅋㅋㅋㅋ 지금 또 하나말하자면 9억~13억대 아직 못따라온애들중 괜찮은애들 골라잡을때 같음 무주택자는 여기를 노려보길 바람,LG생활건강 , q*******,2025-07-02
37,이정도면 정부가 생각하는 영끌 갭투기인가요?,https://www.teamblind.com/kr/post/%EC%9D%B4%EC%A0%95%EB%8F%84%EB%A9%B4-%EC%A0%95%EB%B6%80%EA%B0%80-%EC%83%9D%EA%B0%81%ED%95%98%EB%8A%94-%EC%98%81%EB%81%8C-%EA%B0%AD%ED%88%AC%EA%B8%B0%EC%9D%B8%EA%B0%80%EC%9A%94-pi7p5kgp,1주택자이고 집값은 24억이고 대출 6억6천있어요. 반전세로 내놓고 세입자 들일 예정이고 저는 개인사정때문에 지방에서 살아야합니다. 이정도면 영끌 갭투기자인가요??,비공개 , !*********,2025-07-02
38,전세반환대출 1억 제한 6.30 부동산 대책 관련,https://www.teamblind.com/kr/post/%EC%A0%84%EC%84%B8%EB%B0%98%ED%99%98%EB%8C%80%EC%B6%9C-1%EC%96%B5-%EC%A0%9C%ED%95%9C-630-%EB%B6%80%EB%8F%99%EC%82%B0-%EB%8C%80%EC%B1%85-%EA%B4%80%EB%A0%A8-453tu0lb,난 작년 11월에 17.7억짜리 아파트를 반전세(7억/100) 끼어있는 상태로 매수했거든. 난 약 2년 뒤쯤 세입자 나갈때 한 4억 대출 받아서 여윳돈으로 가지고 있는 4억과 합쳐서 세입자한데 전세금 반환 해 주고 실입주 해서 살려고 했거든. 6.30 대책 이전에 나처럼 갭으로 사둔 사람은 향후에 전세반환자금 대출 4~5억씩 받을 수 있는건가? 아니면 전세반환대출 1억 제한은 기존 갭으로 매수한 사람들한데도 소급적용인건가?,아시아나항공 , q******,2025-07-02
39,이제 입주하는 신축 아파트,https://www.teamblind.com/kr/post/%EC%9D%B4%EC%A0%9C-%EC%9E%85%EC%A3%BC%ED%95%98%EB%8A%94-%EC%8B%A0%EC%B6%95-%EC%95%84%ED%8C%8C%ED%8A%B8-ff42ra37,3300세대중 2000세대 전세 매물...,신한카드 , 탐**,2025-07-02
40,형님들 보증보험 가입하지 말까요?,https://www.teamblind.com/kr/post/%ED%98%95%EB%8B%98%EB%93%A4-%EB%B3%B4%EC%A6%9D%EB%B3%B4%ED%97%98-%EA%B0%80%EC%9E%85%ED%95%98%EC%A7%80-%EB%A7%90%EA%B9%8C%EC%9A%94-kncmbcbe,지방 광역시 84타입 신축 매매가 9억 언저리 전세 4억 7천에 들어가는데 보증보험 가입을 할까요 말까요? 보험료가 150 정도 들어가네요. 물론 선순위 담보물권 등 없어요. 요새 전세보증보험 무용론도 있길래 조금 고민되네요.,공무원 , 그**,2025-07-02
41,갈아타기 참고 현금 더 모아? 아니면 움직여!??,https://www.teamblind.com/kr/post/%EA%B0%88%EC%95%84%ED%83%80%EA%B8%B0-%EC%B0%B8%EA%B3%A0-%ED%98%84%EA%B8%88-%EB%8D%94-%EB%AA%A8%EC%95%84-%EC%95%84%EB%8B%88%EB%A9%B4-%EC%9B%80%EC%A7%81%EC%97%AC-1osckqga,"부부 합산소득 1.4 기어다니는 아기 둘 분당 소형아파트 거주 중이고, 매도 시 8-9억 / 현 대출 2억 / 30년 고정 2.0으로 원리금 100이하 분당 내에서 넓혀서 갈아타기 하고 싶은데 지금 내고 있는 주담대 이율이 너무 아깝고.. 6억 주담대 한도로 수내 정자는 30평형대 불가.. 이번 장은 그냥 건너뛰고 현금 더 모아? 아니면 6억 땡겨서 이매나 야탑정도에 들어갈까..? 물론 매도가 될지는 미지수 ㅠㅠ 아가들 이제 슬슬 걷는데 걸어다닐 공간이 없다 이집에 형들… 지혜를 모아줘!!",새회사 , ¡*********,2025-07-02
42,용산 군부지 대규모 공공임대 공급,https://www.teamblind.com/kr/post/%EC%9A%A9%EC%82%B0-%EA%B5%B0%EB%B6%80%EC%A7%80-%EB%8C%80%EA%B7%9C%EB%AA%A8-%EA%B3%B5%EA%B3%B5%EC%9E%84%EB%8C%80-%EA%B3%B5%EA%B8%89-a02gthj0,진짜야? 마포 용산 데미지 받는거아니야? 찌라신가 걍,삼성전자 , |*******,2025-07-02
43,곧 있으면 노도강이 마용성보다 비싸질듯,https://www.teamblind.com/kr/post/%EA%B3%A7-%EC%9E%88%EC%9C%BC%EB%A9%B4-%EB%85%B8%EB%8F%84%EA%B0%95%EC%9D%B4-%EB%A7%88%EC%9A%A9%EC%84%B1%EB%B3%B4%EB%8B%A4-%EB%B9%84%EC%8B%B8%EC%A7%88%EB%93%AF-6drk1q8x,노도강 상승률이 어마어마하던데 마용성보다 노도강이 더 비싸질 수 있을거같지 않냐? 몇년전엔 앤비디아가 페이스북보다 시총 낮은게 당연했는데 어마어마한 ‘상승률’ 누적으로 결국 앤비디아가 페북 넘어선것처럼,현대모비스 , 모****,2025-07-02
44,7월 한국 부동산 떡상 예정,https://www.teamblind.com/kr/post/7%EC%9B%94-%ED%95%9C%EA%B5%AD-%EB%B6%80%EB%8F%99%EC%82%B0-%EB%96%A1%EC%83%81-%EC%98%88%EC%A0%95-jtc83ldy,7/5 에 일본 대지진 발생해서 단체로 한국으로 도피,어플라이드머티어리얼즈코리아 , ǝ****,2025-07-02
45,이 글을 보는 이들은 정신을 차리길,https://www.teamblind.com/kr/post/%EC%9D%B4-%EA%B8%80%EC%9D%84-%EB%B3%B4%EB%8A%94-%EC%9D%B4%EB%93%A4%EC%9D%80-%EC%A0%95%EC%8B%A0%EC%9D%84-%EC%B0%A8%EB%A6%AC%EA%B8%B8-dkajzkxg,"이번주 부터 10~15억대 6억 대출 받아 갈 수있는 중급지 임장을 다니도록, 물건 좋으면 찬바람 불기전에 등기쳐라",하나은행 , 1*********,2025-07-02
46,메이플자이,https://www.teamblind.com/kr/post/%EB%A9%94%EC%9D%B4%ED%94%8C%EC%9E%90%EC%9D%B4-pq8x1b0k,걍 전세대출 안받는 세입자 들이고 나머진 본인 자금으로 진행하면 되는것 아닌가...뭐가 문제인건지 잼통이 아리팍 원베 등 전문직 맞벌이 영끌 27억 대출 받는 케이스까지 신경써줘야 하나...한표도 안줬으면서,신한은행 , l*******,2025-07-02
47,은행원에게 대출은 실적이지?,https://www.teamblind.com/kr/post/%EC%9D%80%ED%96%89%EC%9B%90%EC%97%90%EA%B2%8C-%EB%8C%80%EC%B6%9C%EC%9D%80-%EC%8B%A4%EC%A0%81%EC%9D%B4%EC%A7%80-wcectgp8,대출 받아오면 좋은거지?,한국어도비시스템즈 , u*****,2025-07-02
48,40억대 똘똘한한채 회사에 말해도 될까,https://www.teamblind.com/kr/post/40%EC%96%B5%EB%8C%80-%EB%98%98%EB%98%98%ED%95%9C%ED%95%9C%EC%B1%84-%ED%9A%8C%EC%82%AC%EC%97%90-%EB%A7%90%ED%95%B4%EB%8F%84-%EB%90%A0%EA%B9%8C-83y5qow8,"(회사명 1회 비공개로 4,400원 썼어.. 특정될까봐 자세한건 못밝히는거 이해해줘 ㅠ) 90년대생 부부야 5년전 결혼할때 강남재건축 급매 현금박치기로 20억에 매수했어.. 현재 호가는 44억이야 대출은 전혀없어 지금은 멸실되고 짓고 있어서 신혼집은 투룸 오피스텔에 월세 살아 가끔 회식자리나 점심시간에 가십 얘기하다가보면 종종 부동산얘기가 나오잖아~ 나한테 어디사냐고 물어보거나 좀 나이많은(50대이상) 선배님들은 자가인지 물어보더라고 아 이걸 말하기가 되게 애매한게.. 우리부부 합산소득이 3.5억인데 (배우자 뭐하냐 어디다",비공개 , !********,2025-07-02
49,목동에서 판교 or 분당으로,https://www.teamblind.com/kr/post/%EB%AA%A9%EB%8F%99%EC%97%90%EC%84%9C-%ED%8C%90%EA%B5%90-or-%EB%B6%84%EB%8B%B9%EC%9C%BC%EB%A1%9C-v8e3gkdw,"목동에서 판교나 분당으로 이동을 고민중인데 혹시 이렇게 넘어가본 분들 있으신가요? 삶의 질, 아이들 학군, 투자가치 측면에서 어떤지 궁금해요. 요새 생각이 많네요. 강남이나 잠실로 가긴 힘들고. 판교 분당 그리고 후순위로 과천을 고민중에 있습니다. 참고로 직장은 광화문이고 사는곳은 목동 앞단지 30평대입니다. —————수정 고민하는 이유를 제대로 안적었네요. 재건축에 대한 하염없는 기다림. 이와 관련된 사람 사이에서의 피로도 (주차, 노후 아파트에서 발생할 수 있는 많은것들에 대한 다툼) 이런 스트레스가 쌓아다보니 삶의 만족도",SK이노베이션 , j***,2025-07-02
50,목동에서 판교 or 분당으로,https://www.teamblind.com/kr/post/%EB%AA%A9%EB%8F%99%EC%97%90%EC%84%9C-%ED%8C%90%EA%B5%90-or-%EB%B6%84%EB%8B%B9%EC%9C%BC%EB%A1%9C-v8e3gkdw,"목동에서 판교나 분당으로 이동을 고민중인데 혹시 이렇게 넘어가본 분들 있으신가요? 삶의 질, 아이들 학군, 투자가치 측면에서 어떤지 궁금해요. 요새 생각이 많네요. 강남이나 잠실로 가긴 힘들고. 판교 분당 그리고 후순위로 과천을 고민중에 있습니다. 참고로 직장은 광화문이고 사는곳은 목동 앞단지 30평대입니다. —————수정 고민하는 이유를 제대로 안적었네요. 재건축에 대한 하염없는 기다림. 이와 관련된 사람 사이에서의 피로도 (주차, 노후 아파트에서 발생할 수 있는 많은것들에 대한 다툼) 이런 스트레스가 쌓아다보니 삶의 만족도",SK이노베이션 , j***,2025-07-02
51,리모델링 비용 문의,https://www.teamblind.com/kr/post/%EB%A6%AC%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B9%84%EC%9A%A9-%EB%AC%B8%EC%9D%98-ob42i1w2,리모델링 34평 기준으로 방2 거실 확장 샷시 변경 거실에 목공 넣어 간접조명 + 필름시공 아일랜드 주방 화장실2 거의 다 뜯어 고친다 생각하면 비용이 대략이라도 얼마나 드나요? 전혀 감을 못잡아서 질문드립니다.,비테스코테크놀로지스코리아 , !*********,2025-07-02
52,서울 아파트 안살면 무슨 인생패배자인 기분들게 하네,https://www.teamblind.com/kr/post/%EC%84%9C%EC%9A%B8-%EC%95%84%ED%8C%8C%ED%8A%B8-%EC%95%88%EC%82%B4%EB%A9%B4-%EB%AC%B4%EC%8A%A8-%EC%9D%B8%EC%83%9D%ED%8C%A8%EB%B0%B0%EC%9E%90%EC%9D%B8-%EA%B8%B0%EB%B6%84%EB%93%A4%EA%B2%8C-%ED%95%98%EB%84%A4-fl654xkl,여긴 평균이 서울아파트야? 지방 사는 사람들 없어? 지방 7억 신축 자가로 보유중인데 여기 보면 무시무시하다..ㅋㅋ,공무원 , l*****,2025-07-02
53,흙수저 고소득자들이 이번 대출규제 싫어한다고 하는데,https://www.teamblind.com/kr/post/%ED%9D%99%EC%88%98%EC%A0%80-%EA%B3%A0%EC%86%8C%EB%93%9D%EC%9E%90%EB%93%A4%EC%9D%B4-%EC%9D%B4%EB%B2%88-%EB%8C%80%EC%B6%9C%EA%B7%9C%EC%A0%9C-%EC%8B%AB%EC%96%B4%ED%95%9C%EB%8B%A4%EA%B3%A0-%ED%95%98%EB%8A%94%EB%8D%B0-qr3xztqf,나도 나름 흙수저 고소득자라고 볼 수 있는데 나는 이번 규제 맘에듬 부동산과열을 막는다는 점에서.. 내가 1년에 5억모으면 보고있던집이 7억오르는걸 보며 이게 맞나라는 생각을 많이 했거든 뭐 지금은 생각이 바뀌어서 그 집 가격이 내려와도 사지는 않을거지만 흙수저 고소득자라고 다 싫어하는건 아님.,세무사 , 5**,2025-07-02
54,곰팡이가 매도자 책임?,https://www.teamblind.com/kr/post/%EA%B3%B0%ED%8C%A1%EC%9D%B4%EA%B0%80-%EB%A7%A4%EB%8F%84%EC%9E%90-%EC%B1%85%EC%9E%84-hotdmcpb,"갑자기 오늘 문자와서는 안방에 곰팡이가 심한것 같다며, 사진을 엄청 보내면서 이부분을 집살때 얘기해줘야하는거 아니나며 내일 부동산에서 만나자하네;; 이미 거래가 된거고 내가 왜 부동산에 가서 만나야하냐고 바쁘다고 하니 갑자기 버럭 화내면서 속이고 팔아넘긴 사기꾼 취급을 하네; 곰팡이나 결로는 매도자 책임이 아니라해도 말이 안통해서 일단 끊어버렸는데..ㅅㅂ 계속 귀찮게 곰팡이 사진보내면서 누수에 의한 곰팡이 일수 있지않냐며 거의 1분에 한개씩 문자오는중;; 참고로 6월 중순 잔금 받았고 거의 전고점 수준으로 호가 높여서 잘 팔았는데",어플라이드머티어리얼즈코리아 , 5*****,2025-07-02
55,이상경 국토부 1차관은 어디 살고있음?,https://www.teamblind.com/kr/post/%EC%9D%B4%EC%83%81%EA%B2%BD-%EA%B5%AD%ED%86%A0%EB%B6%80-1%EC%B0%A8%EA%B4%80%EC%9D%80-%EC%96%B4%EB%94%94-%EC%82%B4%EA%B3%A0%EC%9E%88%EC%9D%8C-27evt6lc,아파트 보유하고 있음?,동아ST , 기***,2025-07-02
56,"수지 성복역 현대홈타운 vs 상현마을현대
투표",https://www.teamblind.com/kr/post/%EC%88%98%EC%A7%80-%EC%84%B1%EB%B3%B5%EC%97%AD-%ED%98%84%EB%8C%80%ED%99%88%ED%83%80%EC%9A%B4-vs-%EC%83%81%ED%98%84%EB%A7%88%EC%9D%84%ED%98%84%EB%8C%80-1y5c27uj,형들 성복역 현홈이 역이랑 더 가깝긴한데 가격은 상현마을 현대가 3~5천 저렴해 84타입이고 어디가 좋을까,서울교통공사 , l*********,2025-07-02
57,하수구 탄광촌이 기사제목 ㅋㅋ,https://www.teamblind.com/kr/post/%ED%95%98%EC%88%98%EA%B5%AC-%ED%83%84%EA%B4%91%EC%B4%8C%EC%9D%B4-%EA%B8%B0%EC%82%AC%EC%A0%9C%EB%AA%A9-%E3%85%8B%E3%85%8B-fji6j0lp,https://naver.me/IGZiSEFy,다우기술 , p********,2025-07-02
58,이번 대출규제는 너무 약하다.. 부동산은 폭등할거다,https://www.teamblind.com/kr/post/%EC%9D%B4%EB%B2%88-%EB%8C%80%EC%B6%9C%EA%B7%9C%EC%A0%9C%EB%8A%94-%EB%84%88%EB%AC%B4-%EC%95%BD%ED%95%98%EB%8B%A4-%EB%B6%80%EB%8F%99%EC%82%B0%EC%9D%80-%ED%8F%AD%EB%93%B1%ED%95%A0%EA%B1%B0%EB%8B%A4-zuwmk8xj,"이번 대출규제는 너무 약하다.. 부동산은 폭등할거다. 보유세 1%로 올려도 약하다 그래도 부동산 폭등할거다. 더 강한 규제가 팔요하다,,, 너무 약하다",새회사 , l*********,2025-07-02
59,영끌해도 부족해,https://www.teamblind.com/kr/post/%EC%98%81%EB%81%8C%ED%95%B4%EB%8F%84-%EB%B6%80%EC%A1%B1%ED%95%B4-v7n2cck2,"부부 맞벌이고 세후 1100만원 정도(빚없음) 마음에 드는 집을 오늘 보고왔어 곧 입학하는 아이들 초등학교도 바로 앞이고 32평 집값 14억5천까진 주담대 6억, 마통, 아빠도움(1억)으로 된다고 치는데 복비, 인테리어, 취득세가 전혀 안나오는 상황이야 구축이라 인테리어가 최소 8천은 들테고 취득세까지하면 1억은 더 넘게 필요한데 어떻게 하면 좋을까 포기해야할까 너무 고민이다 도와줘",아시아나항공 , a********,2025-07-02
60,신용대출 상환할까 말까,https://www.teamblind.com/kr/post/%EC%8B%A0%EC%9A%A9%EB%8C%80%EC%B6%9C-%EC%83%81%ED%99%98%ED%95%A0%EA%B9%8C-%EB%A7%90%EA%B9%8C-f6xnw7i3,지금 연봉보다 많이 대출한 상태야 목돈 생길때마다 대출 상환 꾸준히 해오고 있었는데.. 상환하면 다시 못빌린다는 리스크가 생겨버려서 목돈 생긴거 상환을 해야하나 킵해야 하나 고민이야... 대출은 집산다고 했던거고 내가 주식을 잘하는거 같진 않음 ㅠㅠ,공무원 , i*******,2025-07-02
61,엘베없는 빌라 사는 사람!!,https://www.teamblind.com/kr/post/%EC%97%98%EB%B2%A0%EC%97%86%EB%8A%94-%EB%B9%8C%EB%9D%BC-%EC%82%AC%EB%8A%94-%EC%82%AC%EB%9E%8C-jm1lppx4,방 너무 맘에 드는데 엘베가 없어서 고민이네 .. 이사하거나 .. 올라가고내려갈때 불편하지 않나요? 2층이긴한데,넥슨게임즈 , i*********,2025-07-02
62,중국도 미분양 많아서,https://www.teamblind.com/kr/post/%EC%A4%91%EA%B5%AD%EB%8F%84-%EB%AF%B8%EB%B6%84%EC%96%91-%EB%A7%8E%EC%95%84%EC%84%9C-6tdwh5qo,"“제 앞가림하기도 힘든데 중국은행들이 퍽이나 한국 집사라고 대출을 해주겠다. 외국인 투자자들이 정당하게 투자금 회수하는 것도 어렵게 하는 중국공산당이 국부유출을 가만히 두고 볼리도 없다.” “중국 현금부자들은 부동산 투자로 영주권 쇼핑할 수 있는 캐나다, 호주 같은 나라들을 주로 노리지” “내가 중국 부자라고 생각해봐 상식적으로 똥서울 콘크리트 닭장을 사겠냐? 뉴욕이나 런던 땅을 사지 아니면 도쿄나“ ”한국 부동산에서 중국인이 차지하는 비율 0.05도 안된다“ 라는 인터넷 의견들이 있는데 이거 맞는말같음? 난 중국쪽으론 전혀",신한카드 , 탐**,2025-07-02
63,전세만기 대출,https://www.teamblind.com/kr/post/%EC%A0%84%EC%84%B8%EB%A7%8C%EA%B8%B0-%EB%8C%80%EC%B6%9C-fyawis47,형들 나 10월이 전세만기라 세입자 돈내줘야하는데 그전에 세입자 구하면 가능하지만 못하구하면 1. 전세반환대출 1억만 나와? 2. 만약 주담대 받고 전세금 반환하려면 6억까지 대출이 나오는거임? 현재 마이너스 통장 2억짜리 가지고있어 하나도 안쓴상태 알려줘 ㅜㅜ 전세가격 확 내려서 계약하는게 답인가?,아시아나항공 , a*****,2025-07-02
64,위례신도시 장점이 뭐야?,https://www.teamblind.com/kr/post/%EC%9C%84%EB%A1%80%EC%8B%A0%EB%8F%84%EC%8B%9C-%EC%9E%A5%EC%A0%90%EC%9D%B4-%EB%AD%90%EC%95%BC-yj0htecu,솔직히 그가격이면 다른데 가는게 낫지않나 지하철도없어 학군도없어 외진데있어,새회사 , a*****,2025-07-02
65,매매계약서 전자계약서로 변경,https://www.teamblind.com/kr/post/%EB%A7%A4%EB%A7%A4%EA%B3%84%EC%95%BD%EC%84%9C-%EC%A0%84%EC%9E%90%EA%B3%84%EC%95%BD%EC%84%9C%EB%A1%9C-%EB%B3%80%EA%B2%BD-l8mvc127,"중도금까지 다 치르고, 잔금은 2달 뒤에 넣어요 전자계약서로 변경해서 주담대에서 우대금리를 받으려고 하는데 혹시 종이계약서에서 전자계약서로 바꾸신 분 있나요?? ㅠ",우리은행 , l****,2025-07-02
66,"힐스테이트 메디알레/창경궁 롯데캐슬/서울원 아이파크/상봉더샵중에 제일 구리고 안전마진 없고 향후 상승여력 없는 곳은?
투표",https://www.teamblind.com/kr/post/%ED%9E%90%EC%8A%A4%ED%85%8C%EC%9D%B4%ED%8A%B8-%EB%A9%94%EB%94%94%EC%95%8C%EB%A0%88%EC%B0%BD%EA%B2%BD%EA%B6%81-%EB%A1%AF%EB%8D%B0%EC%BA%90%EC%8A%AC%EC%84%9C%EC%9A%B8%EC%9B%90-%EC%95%84%EC%9D%B4%ED%8C%8C%ED%81%AC%EC%83%81%EB%B4%89%EB%8D%94%EC%83%B5%EC%A4%91%EC%97%90-%EC%A0%9C%EC%9D%BC-%EA%B5%AC%EB%A6%AC%EA%B3%A0-%EC%95%88%EC%A0%84%EB%A7%88%EC%A7%84-%EC%97%86%EA%B3%A0-%ED%96%A5%ED%9B%84-%EC%83%81%EC%8A%B9%EC%97%AC%EB%A0%A5-%EC%97%86%EB%8A%94-%EA%B3%B3%EC%9D%80-6t5v8f5u,어디라고봄?,새회사 , j********,2025-07-02
67,메이플자이가 왜 문제야...?,https://www.teamblind.com/kr/post/%EB%A9%94%EC%9D%B4%ED%94%8C%EC%9E%90%EC%9D%B4%EA%B0%80-%EC%99%9C-%EB%AC%B8%EC%A0%9C%EC%95%BC-lfhzbfpv,소유권이전조건부 전세대출이 막혔으니 전세 맞춰서 잔금 치르려해도 임차인들이 전세대출을 못 받아서 문제된다는건가..? 근데 소유권이전조건부 전세대출이 막혔어도 규제시행전에 분양한 단지라 주담대 한도 6억 규제는 안받음. 그냥 잔금대출(주담대) 6억 초과해서 충분히 받아서 잔금치르고 전입신고 의무기간인 6개월 이내에만 전세 맞추면됨... 그럼 조건부 전세대출 아니라 임차인들도 대출나옴... 메이플자이가 뭐가 문제지..? 이미 국평 50억인데..,새회사 , 뉴***,2025-07-02
68,몬말인지 모르게썽…,https://www.teamblind.com/kr/post/%EB%AA%AC%EB%A7%90%EC%9D%B8%EC%A7%80-%EB%AA%A8%EB%A5%B4%EA%B2%8C%EC%8D%BD%E2%80%A6-u3am06ro,구냥 사업하면서 10억짜리 집삼… 대출은 8억 시가 15억 됨 주변에 고모 사촌 외숙모 다 나한테 괜찮냐는데 나 큰일난거야? 이미 정착한 이모는 별 말 없는디 고모니 이모니 자꾸 너 괜찮아? 하고 젼화옴… 나 조땜?,새회사 , 닉*******,2025-07-02
69,혹시 유동성이라고 알아?,https://www.teamblind.com/kr/post/%ED%98%B9%EC%8B%9C-%EC%9C%A0%EB%8F%99%EC%84%B1%EC%9D%B4%EB%9D%BC%EA%B3%A0-%EC%95%8C%EC%95%84-mo7iozzh,유동성이 급증했다길래 호갱노노에서 찾아보는데 유동도 있고 동성도 있는데 유동성은 없는데?,스타트업 , 등*********,2025-07-02
70,구리시,https://www.teamblind.com/kr/post/%EA%B5%AC%EB%A6%AC%EC%8B%9C-o6d3yjx0,구리시로 와라 살기 좋다,새회사 , i*********,2025-07-02
71,구리시,https://www.teamblind.com/kr/post/%EA%B5%AC%EB%A6%AC%EC%8B%9C-o6d3yjx0,구리시로 와라 살기 좋다,새회사 , i*********,2025-07-02
72,부동산은 무적인듯,https://www.teamblind.com/kr/post/%EB%B6%80%EB%8F%99%EC%82%B0%EC%9D%80-%EB%AC%B4%EC%A0%81%EC%9D%B8%EB%93%AF-pnozm83e,금리 오르면? → 경제 호황이라 집값 오름. 금리 내리면? → 대출 쉬워져서 집값 오름 규제하면? → 공급 막혀서 집값 오름. 규제 안 하면? → 수요 폭발해서 집값 오름. 전세가 있으면? → 갭투자 용이해서 집값 오른다 전세 폐지되면? → 월세화로 매매 수요 늘어 집값 오른다 인구 줄어든다? → 1인 가구 늘고 지역 쏠림 심화돼서 서울 집값 오른다 인구 늘어난다? → 수요 폭증으로 집값 오른다 경기 불황이다? → 안전자산으로 부동산 수요 몰려 집값 오른다 경기 회복된다? → 소득 증가로 부동산 수요 늘어 집값 오른다,서울교통공사 , i*********,2025-07-02
73,이 채널에서 팽팽한건 처음보는데,https://www.teamblind.com/kr/post/%EC%9D%B4-%EC%B1%84%EB%84%90%EC%97%90%EC%84%9C-%ED%8C%BD%ED%8C%BD%ED%95%9C%EA%B1%B4-%EC%B2%98%EC%9D%8C%EB%B3%B4%EB%8A%94%EB%8D%B0-pzsuy1j1,원래 영끌이가 폭락이 개패는 채널이였는데 뭐지,NAVER , w****,2025-07-02
74,경기북부 미군반환부지 땅처리 지시ㅋㅋㅋㅋㅋ,https://www.teamblind.com/kr/post/%EA%B2%BD%EA%B8%B0%EB%B6%81%EB%B6%80-%EB%AF%B8%EA%B5%B0%EB%B0%98%ED%99%98%EB%B6%80%EC%A7%80-%EB%95%85%EC%B2%98%EB%A6%AC-%EC%A7%80%EC%8B%9C%E3%85%8B%E3%85%8B%E3%85%8B%E3%85%8B%E3%85%8B-h54jpaqc,"재건축·재개발은 투기꾼 취급하면서, 정작 사람들이 원하는 살기 좋은 지역은 승인 안 해주고, 서울에서 한참 먼 그린벨트, 미군기지 풀어재껴 4기 신도시 ㅇㅈㄹ~ 미군기지 중금속 이슈는? 그런걸 공급이랍시고 ㅋㅋㅋㅋ 의정부 파주가서 살고싶음? 기존 입지가 또 희소성이 튀어올라, 집값 방어 지지선이 된다 야호~! https://n.news.naver.com/article/020/0003645113?sid=100",가톨릭중앙의료원 , i*********,2025-07-02
75,대출규제 및 대출,https://www.teamblind.com/kr/post/%EB%8C%80%EC%B6%9C%EA%B7%9C%EC%A0%9C-%EB%B0%8F-%EB%8C%80%EC%B6%9C-c3sx4huz,"궁금한 점이 있습니다. 현재 집 한채 주담대 받아 매수하였고, 집값은 5.5억이고 남은 대출금액은 2.4억입니다. 현재 집을 처분한 뒤, 9억대의 아파트로 옮기고 싶은데, 요즘 대출규제가 까다로워져서 말이 많은데 대출 6억까지 받을 수 있나요? 또한, 이럴 경우 무주택자로 취급이 되나요? 대략적인 상황은 아래와 같습니다. 부부합산 연봉 : 1.3억 현재집값 : 5.5억 주담대 차액 : 2.4억",케이엘에이텐코코리아 , K****,2025-07-02
76,전세 대출 한도가 5억인데,https://www.teamblind.com/kr/post/%EC%A0%84%EC%84%B8-%EB%8C%80%EC%B6%9C-%ED%95%9C%EB%8F%84%EA%B0%80-5%EC%96%B5%EC%9D%B8%EB%8D%B0-8cjly46n,5억도 없는 무주택 그지들이 메이플자이 집주인 걱정해주는거 존나 웃기네,현대자동차 , !*********,2025-07-02
